dataset_source,repo_name,blob_commit,blob_relative_path,repo_dir,error_record_count,current_error_record_count,parent_error_record_count,first_observed_time,last_observed_time,observed_treatment_periods,py311_error_types,py311_error_signatures,py311_fstring_error,source_bytes,source_encoding,content_sha256,py312_parse_success,py312_recovered,py312_error_type,py312_error
control,pieces-app/cli-agent,93a7fee994a38c0ad2e40a5ed5a3a562280d91b0,src/pieces/commands/assets.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2024-03,2024-03,control,SyntaxError,SyntaxError: f-string: unmatched '(',1,8154,utf-8,8e2bda6b4159de6ad118f752b41661bc2896f31de672237ca8ab4aea30443d10,1,1,,
control,pieces-app/cli-agent,93df35778bbe888299533e0ca98dd02af6f4c199,src/pieces/commands/commands_functions.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2024-03,2024-03,control,SyntaxError,SyntaxError: f-string: unmatched '(',1,16179,utf-8,53495a88f379662d12bb2e046c5e8876f1a02f5534e5c250b3716342db8e68d7,1,1,,
control,pieces-app/cli-agent,99d1408cf2ac2c4e68e2a9f071140f55e37b5d36,src/pieces/mcp/integration.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-04,2025-04,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 32),0,4117,utf-8,3a596e9bb0fa3b74469b251acf838d14da2c7f23a6272b6782d73da032103ec1,1,1,,
control,pieces-app/cli-agent,9c5b5e6de2f5594cf613d1c1a79781a252837176,src/pieces/assets/assets_command.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2024-05,2024-05,control,SyntaxError,SyntaxError: f-string: unmatched '[',1,6040,utf-8,b938312828d662aaee616d1ff990cc9eaf86327ec2fd94437ff5a381e06b96b3,1,1,,
control,pieces-app/cli-agent,9ea619f432a7edae7e778e26d8ed8e0305ee0b4e,src/pieces/commands/assets.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,0,1,2024-04,2024-04,control,SyntaxError,SyntaxError: f-string: unmatched '(',1,9673,utf-8,9655c4e128407885a3d8533c70508a2790795fc6fea575dc0f6b79695531ce55,1,1,,
control,pieces-app/cli-agent,a0ea1234dcb091a6981c45269378f2fdaac722ae,src/pieces/pieces_argparser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-06,2025-06,control,SyntaxError,SyntaxError: f-string: unterminated string,1,9383,utf-8,950a127e3faaf612e3f8d0dd4d99caef8074f2a77be1cdb26f4c0d49691adffe,1,1,,
control,pieces-app/cli-agent,a6490a1e78cc746afb549606fab7478f10316e55,src/pieces/commands/assets.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2024-03,2024-03,control,SyntaxError,SyntaxError: f-string: unmatched '(',1,8202,utf-8,7d1200f704e9c5b554fd97715bb04a04e21c46f5b98dd5c587b4663899c4c76a,1,1,,
control,pieces-app/cli-agent,a917c049336e1f5f5215f3b6333b0423aec299e4,src/pieces/commands/assets.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2024-04,2024-04,control,SyntaxError,SyntaxError: f-string: unmatched '[',1,9563,utf-8,ec502b10f4186fae4f247c496eaeb03db24a6bd6a3acfd3ed77f6ca4160aa983,1,1,,
control,pieces-app/cli-agent,a95b74bc6ea079b8c85ae8a97342d9922e770860,src/pieces/commands/assets.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2024-03,2024-03,control,SyntaxError,SyntaxError: f-string: unmatched '(',1,9673,utf-8,9655c4e128407885a3d8533c70508a2790795fc6fea575dc0f6b79695531ce55,1,1,,
control,pieces-app/cli-agent,b2534e0240fa2dc799d4c07bd7cf5750d08ca5d4,src/pieces/assets/assets_command.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2024-05,2024-05,control,SyntaxError,SyntaxError: f-string: unmatched '[',1,5177,utf-8,957259a21b26b70b77091c31c4ca1e1db07c0c58a5be75025ec784f8e9d22342,1,1,,
control,pieces-app/cli-agent,b409b13dc8b343080b660182bd9b80d762f1205b,src/pieces/autocommit/autocommit.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,0,1,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 113),0,10553,utf-8,5029fc8f22729c05923d240684883d6a09676bd5b1a248fbd8be44c0f56beff3,1,1,,
control,pieces-app/cli-agent,b409b13dc8b343080b660182bd9b80d762f1205b,src/pieces/autocommit/git_api.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,0,1,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 45),0,2570,utf-8,e080285ebbfde61267af3a227e34d725d5f6151e4f0ca860edd5d58feced4825,1,1,,
control,pieces-app/cli-agent,b409b13dc8b343080b660182bd9b80d762f1205b,src/pieces/commands/assets_command.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,0,1,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 79),0,8320,utf-8,79ffe2a80e0162f2d5989e7907119bbc3f5aafe648f78e5df1559b32639c8a3e,1,1,,
control,pieces-app/cli-agent,b409b13dc8b343080b660182bd9b80d762f1205b,src/pieces/commands/cli_loop.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,0,1,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 31),0,3835,utf-8,bc499d707decde2a11a068ca561bf6dc9273d1335516e06f84d6b60e107a4ee0,1,1,,
control,pieces-app/cli-agent,b409b13dc8b343080b660182bd9b80d762f1205b,src/pieces/commands/execute_command.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,0,1,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 43),0,2040,utf-8,399becc41fe3b6d98d13cbc8edb374474021de6a20a806c82b554fbe4df4c32d,1,1,,
control,pieces-app/cli-agent,b409b13dc8b343080b660182bd9b80d762f1205b,src/pieces/commands/install_pieces_os.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,0,1,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 72),0,2877,utf-8,094020f122887deaaa546ae66a2ffc8b9339741afa2415139872ffa898a4b8cf,1,1,,
control,pieces-app/cli-agent,b409b13dc8b343080b660182bd9b80d762f1205b,src/pieces/commands/search_command.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,0,1,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 25),0,861,utf-8,d271c609b3ea12950c973790d84f2824c712170a927045f50191fbbd2e13236e,1,1,,
control,pieces-app/cli-agent,b409b13dc8b343080b660182bd9b80d762f1205b,src/pieces/gui.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,0,1,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 165),0,6002,utf-8,3f4847087212dbcbd42e6a3116189c4ed13f6b8106f4f5ee3330cde9eb0bf40b,1,1,,
control,pieces-app/cli-agent,b409b13dc8b343080b660182bd9b80d762f1205b,src/pieces/pieces_argparser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,0,1,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 14),0,2992,utf-8,3fba93caa32062642bfd2754d94814c548b0305ce9791a1aaac41b50c63ad638,1,1,,
control,pieces-app/cli-agent,b409b13dc8b343080b660182bd9b80d762f1205b,src/pieces/wrapper/client.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,0,1,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 188),0,10189,utf-8,738ceaf9e2787850fc9bd4267cbf5909d7df5d21bc62e17950170defe1f26749,1,1,,
control,pieces-app/cli-agent,b409b13dc8b343080b660182bd9b80d762f1205b,src/pieces/wrapper/installation.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,0,1,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 113),0,9250,utf-8,acab4f2cdbbbd2743c08088f06e6e979de7d28d2312e411fe41a895eeeaeee7b,1,1,,
control,pieces-app/cli-agent,bc669e71820d7333dde040be1f871b117f61ffc3,src/pieces/gui.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 165),0,5980,utf-8,3ef0d4fb367c7d3092d3f29d4e429631fd98f95a66241f6a83b31da89ab27de9,1,1,,
control,pieces-app/cli-agent,be8a0886d2ba8d2098ee2abec3f36c0937c31f47,src/pieces/commands/assets.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,0,1,2024-04,2024-04,control,SyntaxError,SyntaxError: f-string: unmatched '[',1,8428,utf-8,0872cc99c9c3415f79c4b782bedce19d060ebbf74fefa57a5c34c09832b2f962,1,1,,
control,pieces-app/cli-agent,c011b7cd98e48b7d310d698c43673fd8f9e1345c,src/pieces/gui.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 165),0,6002,utf-8,3f4847087212dbcbd42e6a3116189c4ed13f6b8106f4f5ee3330cde9eb0bf40b,1,1,,
control,pieces-app/cli-agent,c0c1a918665b86991283814f1871ef4fff75a1b4,src/pieces/commands/assets.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2024-04,2024-04,control,SyntaxError,SyntaxError: f-string: unmatched '[',1,9699,utf-8,259023eff61d0a5a28dfb7c97b61dd110a0662f9b78f4b8b33d9d28127be07cf,1,1,,
control,pieces-app/cli-agent,c7feac05645a5576b2ab66fd30cb7369e96c1362,tests/base_test.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2024-10,2024-10,control,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,3043,utf-8,606e45dcb460a60e5a6c3a8bdedb5964126781a786ae27a108e511031ca52844,1,1,,
control,pieces-app/cli-agent,ca247df1e3026aa957a4b44731211fd1a540648a,src/pieces/mcp/integration.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-04,2025-04,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 32),0,3772,utf-8,76b348866b8c688f04ceab45d2a198cad187ee89a5ab19d0a065b67db8723f26,1,1,,
control,pieces-app/cli-agent,d19e9f8b984316570b3bd365df0b4576890dd54c,src/pieces/mcp/integration.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-04,2025-04,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 32),0,4114,utf-8,6cadca92241d3379651ff0ff4d56714eff4ee9ae9e296c37bccac10c2f03dd29,1,1,,
control,pieces-app/cli-agent,d2c53ef1f9b10a0ce2fca14f9c1a43b8357e21c3,src/pieces/mcp/integration.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,2,1,1,2025-04,2025-04,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 34),0,4837,utf-8,da3bd12a11d4afd9d8bdab2228551aa8b8904c54515ada6d510e201c151cf907,1,1,,
control,pieces-app/cli-agent,d60829952ccdf7df0a2bb01cc73dca328e9c4524,src/pieces/commands/assets_command.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-04,2025-04,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 91),0,9075,utf-8,ec58230a1664533efdf649cf38ca8bfb74a8a0b0725a1018d480d204460bad7f,1,1,,
control,pieces-app/cli-agent,d63da8b169ba3bb3bce4022505f788044e00e940,src/pieces/commands/commands_functions.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,2,1,1,2024-03,2024-03,control,SyntaxError,SyntaxError: f-string: unmatched '(',1,16191,utf-8,37469376007da7d0a77f544d78712d7b776f75bf7fcff8f2c2a88cc2ba05ac6e,1,1,,
control,pieces-app/cli-agent,dd5e1038e3e0eaa48bc5624e682af982f424af0b,src/pieces/pieces_argparser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-04,2025-04,control,SyntaxError,SyntaxError: f-string: unterminated string,1,6595,utf-8,d87bf7ba4c4444d356c53e9f7086d9065e7b3313f1c2b8301e4c01d826d1c374,1,1,,
control,pieces-app/cli-agent,e3194fd1f8c8fabb10a0b6d172f13e954d6473cb,src/pieces/copilot/conversations.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2024-10,2024-10,control,SyntaxError,SyntaxError: f-string expression part cannot include a backslash,1,4162,utf-8,b844b9e37c5a35168df2b5a1af193c883016d2f0f7211e9baafe47b4b9ff4195,1,1,,
control,pieces-app/cli-agent,e8974273135c192f7c238cee27f66ff8a27ed60f,src/pieces/autocommit/autocommit.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 113),0,10553,utf-8,5029fc8f22729c05923d240684883d6a09676bd5b1a248fbd8be44c0f56beff3,1,1,,
control,pieces-app/cli-agent,e8974273135c192f7c238cee27f66ff8a27ed60f,src/pieces/autocommit/git_api.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 45),0,2570,utf-8,e080285ebbfde61267af3a227e34d725d5f6151e4f0ca860edd5d58feced4825,1,1,,
control,pieces-app/cli-agent,e8974273135c192f7c238cee27f66ff8a27ed60f,src/pieces/commands/assets_command.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 79),0,8320,utf-8,79ffe2a80e0162f2d5989e7907119bbc3f5aafe648f78e5df1559b32639c8a3e,1,1,,
control,pieces-app/cli-agent,e8974273135c192f7c238cee27f66ff8a27ed60f,src/pieces/commands/cli_loop.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 31),0,3835,utf-8,bc499d707decde2a11a068ca561bf6dc9273d1335516e06f84d6b60e107a4ee0,1,1,,
control,pieces-app/cli-agent,e8974273135c192f7c238cee27f66ff8a27ed60f,src/pieces/commands/execute_command.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 43),0,2040,utf-8,399becc41fe3b6d98d13cbc8edb374474021de6a20a806c82b554fbe4df4c32d,1,1,,
control,pieces-app/cli-agent,e8974273135c192f7c238cee27f66ff8a27ed60f,src/pieces/commands/search_command.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 25),0,861,utf-8,d271c609b3ea12950c973790d84f2824c712170a927045f50191fbbd2e13236e,1,1,,
control,pieces-app/cli-agent,e8974273135c192f7c238cee27f66ff8a27ed60f,src/pieces/pieces_argparser.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 14),0,2992,utf-8,3fba93caa32062642bfd2754d94814c548b0305ce9791a1aaac41b50c63ad638,1,1,,
control,pieces-app/cli-agent,ee248410a74d5e66f61df2f0283253ef24c9cbd1,src/pieces/assets/assets_command.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2024-05,2024-05,control,SyntaxError,SyntaxError: f-string: unmatched '[',1,5191,utf-8,046c19f0a106aa216018dead9af7862c7f418270bbfbd7f63ee1e0886e8d97ff,1,1,,
control,pieces-app/cli-agent,faf8c78e4a3e26d7cd57ecbbc4f9f0814172f7a6,src/pieces/commands/install_pieces_os.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/pieces-app_cli-agent,1,1,0,2025-03,2025-03,control,SyntaxError,SyntaxError: unterminated string literal (detected at line 72),0,2877,utf-8,094020f122887deaaa546ae66a2ffc8b9339741afa2415139872ffa898a4b8cf,1,1,,
control,stakewise/v3-operator,50e12ecd9b1b87d2de4c742b8ebb19fc434f6379,src/common/startup_check.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/stakewise_v3-operator,1,1,0,2025-02,2025-02,control,SyntaxError,SyntaxError: f-string: expecting '}',1,13905,utf-8,bfa89427d2b74662cfc128762400d56c6b32b7689f4bbc2106f89ae21f6c4cf5,1,1,,
control,stakewise/v3-operator,6ded8ee9566c9191cb3433eaebbb4685cf22f7ff,src/common/credentials.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/stakewise_v3-operator,1,1,0,2025-04,2025-04,control,SyntaxError,SyntaxError: f-string: unmatched '(',1,7203,utf-8,3f608ed25eaf1632fe8fe6bf7d582196fd04bece54e2123a889e9fb862d5cbfd,1,1,,
control,stakewise/v3-operator,f6782ea5e717a8a37481231303218ad1e4088c69,src/commands/validators_exit.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/stakewise_v3-operator,1,1,0,2025-01,2025-01,control,SyntaxError,SyntaxError: f-string: expecting '}',1,8493,utf-8,fb7acc3859411e9411b8d869941b4dfb24e33e25970395dcd14c46f16ee56e77,1,1,,
control,stakewise/v3-operator,f6782ea5e717a8a37481231303218ad1e4088c69,src/common/credentials.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/stakewise_v3-operator,1,1,0,2025-01,2025-01,control,SyntaxError,SyntaxError: f-string: unmatched '(',1,7207,utf-8,0eb6488bb41e9662c836f4d40b47e1d825013b82171c90f7a025215dde8ce233,1,1,,
control,stakewise/v3-operator,f6782ea5e717a8a37481231303218ad1e4088c69,src/common/startup_check.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/stakewise_v3-operator,1,1,0,2025-01,2025-01,control,SyntaxError,SyntaxError: f-string: expecting '}',1,13437,utf-8,3a3ecfaea984847753a5bec405b60d85ec6ce91dd1376bd8c3fdda39ad7e2a60,1,1,,
control,stakewise/v3-operator,f6782ea5e717a8a37481231303218ad1e4088c69,src/remote_db/commands.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/stakewise_v3-operator,1,1,0,2025-01,2025-01,control,SyntaxError,SyntaxError: f-string: unmatched '(',1,9274,utf-8,8fa061fca1e77f59aff7910db544df42f4f68da627bdbedfd6b82b78eccc082f,1,1,,
control,stakewise/v3-operator,f6782ea5e717a8a37481231303218ad1e4088c69,src/remote_db/database.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/stakewise_v3-operator,1,1,0,2025-01,2025-01,control,SyntaxError,SyntaxError: f-string: expecting '}',1,7551,utf-8,d656a4ec7e04d5300db976ac27b52ffd4f5bd22fee4bd10d5583d6c42d310f62,1,1,,
control,stakewise/v3-operator,fbde2a2e08e8d5bf2adde3285c2cbc2271a99857,src/common/credentials.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/stakewise_v3-operator,1,1,0,2025-07,2025-07,control,SyntaxError,SyntaxError: f-string: unmatched '(',1,7187,utf-8,eab0086a4a0a87ecd8e1417728f8acb4ffeefaece78fd3c278ed47f079d470a9,1,1,,
control,stakewise/v3-operator,fbde2a2e08e8d5bf2adde3285c2cbc2271a99857,src/common/startup_check.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/control-repos/stakewise_v3-operator,1,1,0,2025-07,2025-07,control,SyntaxError,SyntaxError: f-string: expecting '}',1,14167,utf-8,7d6d9e039739e1adcd4be9212445afdaf08ce83220ebdb852a97f70301c0c1ca,1,1,,
