dataset_source,repo_name,blob_commit,blob_relative_path,repo_dir,error_record_count,current_error_record_count,parent_error_record_count,first_observed_time,last_observed_time,observed_treatment_periods,py311_error_types,py311_error_signatures,py311_fstring_error,source_bytes,source_encoding,content_sha256,py312_parse_success,py312_recovered,py312_error_type,py312_error
treatment,ezyang/codemcp,af98e2c6076230aa064bf1e6d3fa68345ba1d2d8,test/unit/test_init_project.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ezyang_codemcp,1,1,0,2025-03,2025-03,treatment_event_month,SyntaxError,SyntaxError: unmatched ')',0,10187,utf-8,2f739520343d7d963c7895f22da33f8cdce0dd30dc286355e47888237a1ac1f4,0,0,SyntaxError,"SyntaxError: unmatched ')' (test_init_project.py, line 192)"
treatment,ezyang/codemcp,b364a0c9870107fc3e110c2336dc8f98ef3a0f79,test/test_mcp_e2e.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ezyang_codemcp,2,1,1,2025-03,2025-03,treatment_event_month,IndentationError,IndentationError: unexpected indent,0,50881,utf-8,06ccb6532e09702df80e8d7de3f6ea7d216570c92ee3a038a8b3f90c8de70606,0,0,IndentationError,"IndentationError: unexpected indent (test_mcp_e2e.py, line 614)"
treatment,ezyang/codemcp,bb246c2f94bcf767a05a7af4b70bfec00f83199e,deskaid.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ezyang_codemcp,2,1,1,2025-03,2025-03,treatment_event_month,SyntaxError,SyntaxError: unterminated string literal (detected at line 98),0,12567,utf-8,c587218f2f1dba89c251acf0dc83f03f40e056a414443ea08a671725d25ef46b,0,0,SyntaxError,"SyntaxError: unterminated f-string literal (detected at line 98) (bb246c2f94bcf767a05a7af4b70bfec00f83199e:deskaid.py, line 98)"
treatment,ezyang/codemcp,bf03cde1ad86e97c404e46ae30dd61a61fd79777,test/unit/test_init_project.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ezyang_codemcp,2,1,1,2025-03,2025-03,treatment_event_month,IndentationError,IndentationError: expected an indented block after function definition on line 193,0,10496,utf-8,15f41997a388bb684acd78d82309344e2499686988c9ac1989936a36ae937eb1,0,0,IndentationError,"IndentationError: expected an indented block after function definition on line 193 (test_init_project.py, line 194)"
treatment,ezyang/codemcp,c8b9d447c3d2037fcbd5211c0413b122246b4c80,codemcp/tools/init_project.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ezyang_codemcp,1,1,0,2025-03,2025-03,treatment_event_month,IndentationError,IndentationError: unexpected indent,0,2985,utf-8,c2301288b2ff2b110b9fe1fb3741949694da32d9e55b84aa83eed2eb3406c222,0,0,IndentationError,"IndentationError: unexpected indent (init_project.py, line 66)"
treatment,ezyang/codemcp,d9e6106d7567b4b0fbf182a2d0d74f8090eee756,test/unit/test_init_project.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ezyang_codemcp,1,1,0,2025-03,2025-03,treatment_event_month,SyntaxError,SyntaxError: unmatched ')',0,10670,utf-8,2d0c3ba7c5c1144c9d4ca34994a02e6550a76dd9cd5c8f3de5c12c634f5df05b,0,0,SyntaxError,"SyntaxError: unmatched ')' (test_init_project.py, line 192)"
treatment,ezyang/codemcp,de861d9a5dd8eaf84e3db425228fa930e8621782,codemcp/tools/init_project.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ezyang_codemcp,1,0,1,2025-03,2025-03,treatment_event_month,IndentationError,IndentationError: unexpected indent,0,2985,utf-8,c2301288b2ff2b110b9fe1fb3741949694da32d9e55b84aa83eed2eb3406c222,0,0,IndentationError,"IndentationError: unexpected indent (init_project.py, line 66)"
treatment,gerred/mcp-server-replicate,9a0687555c54e047f70ce96a1c449012879bc8ff,tests/test_server.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/gerred_mcp-server-replicate,1,1,0,2025-01,2025-01,treatment_event_month,SyntaxError,SyntaxError: invalid syntax,0,6641,utf-8,f37f81d170e7c292f10666a39c8ce362df4dcbb8dc304bb14620b607b901b7e1,0,0,SyntaxError,"SyntaxError: invalid syntax (test_server.py, line 8)"
treatment,gerred/mcp-server-replicate,9a0687555c54e047f70ce96a1c449012879bc8ff,tests/unit/test_parameters/test_controlnet.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/gerred_mcp-server-replicate,1,1,0,2025-01,2025-01,treatment_event_month,SyntaxError,SyntaxError: invalid syntax,0,4497,utf-8,1d13512d5ec417d8fb9dbf93e43fc2b406f41705db3a8b52433e9fea7dadeba3,0,0,SyntaxError,"SyntaxError: invalid syntax (test_controlnet.py, line 6)"
treatment,getsentry/sentry,0b5e044716783c5d123f16e27157f63d21782c8a,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,52487,utf-8,f3f1603e2e0c85144ecc8b064238e127d590a04910619f552d5dab60d6b986c3,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 574)"
treatment,getsentry/sentry,20d928ae19cf2e07843bff22a75281cbb1446282,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,51138,utf-8,0123c2a115f0650a327eff51d36e70e31bfc5dc8479ac2be8c9fad20b55e6ce1,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 577)"
treatment,getsentry/sentry,25467092dadf8e6c661c88defbd800e35c7d0141,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,60985,utf-8,9eb510cd92a73f78cdea0c9adf1020cb50402ec84d604fc327edb3794ba5fb60,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 598)"
treatment,getsentry/sentry,44e63c9b6da5047d875203b6264b226e78c3cbe5,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,63198,utf-8,f821f287b75d545caabdbfc889aed0a33158fc52b5169e1646ff95018db9cdf0,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 604)"
treatment,getsentry/sentry,484905fc3f7f404bc73a8f2f34d1f3b80cd92e78,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,60040,utf-8,e107a3ca0c4778f00facc454d5599155e52fa4f31209fe3ba9b145b03872143d,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 583)"
treatment,getsentry/sentry,5db063bdbcf3a622b807430da8de87c93d8e35a3,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,50667,utf-8,0278c53ca909866385c616e00cbfde5da7805473acb822a2a12cccad1940330d,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 578)"
treatment,getsentry/sentry,603ee01c8cfaf6dc9e4e03ee6a0d7827504884c8,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,52655,utf-8,fee5f8fb49846ebedde60dbbc36ca794270bdba6ba1ccfe0496a8dcf953363e9,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 574)"
treatment,getsentry/sentry,6471e2b8cc1c7b056f0923b9a27e148665e0d462,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,59368,utf-8,4559c11bbf0fcd751d8d555a4d744a5d372d1d5659ff2e688623fd28aa68f1c1,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 582)"
treatment,getsentry/sentry,70575be72308c7620aace6425d06cad140cb063a,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,60040,utf-8,e107a3ca0c4778f00facc454d5599155e52fa4f31209fe3ba9b145b03872143d,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 583)"
treatment,getsentry/sentry,8490c8e1ee5f2dccb7f9b7812916e9f851a92f16,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,61063,utf-8,f4a2b2f39fb0d5389109b6fe516244bf4fecac4459e22e1ea9945099e29003b7,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 599)"
treatment,getsentry/sentry,950e799bf74d5067d17a6810536c0731d6572953,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,61603,utf-8,7159bbd4511a199552e49e240a648f18a543fe676421fda9836a8affcc0047f0,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 615)"
treatment,getsentry/sentry,a233747c4a010072a3385e25d4263e7c1d16c5b4,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,52162,utf-8,648ff41bc13c7274d019c9a008dd3de9cd43df47f46c27ae4d5a060dc810cc7f,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 574)"
treatment,getsentry/sentry,b3a8ada29ed6f3cf9994b8db1a4ae6d04428e4b2,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,63218,utf-8,39e1fd5e00b99db38493545fab7af14e08740ed4dc3618faccc14f6eb423b8c5,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 604)"
treatment,getsentry/sentry,bb75de7df2868d37ceb87617761fd2ca41d5cd78,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,51144,utf-8,27a234492c400629658d31e98c40d0a78c5886c87bfed544610d89d143d25799,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 574)"
treatment,getsentry/sentry,bda0570c5dca71d74fae8573678cf462676e224c,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-04,2025-04,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,60380,utf-8,4a337d8dad28212e8b5ff483eb7f9004e1a71d9999c6135ec0c4045b04531a09,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 590)"
treatment,getsentry/sentry,c08c8857aa204df15b9e09c5e3dd413b919b680e,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,51788,utf-8,8dda01902dc163b6331ea741f5269bfca77b17efa10efca357da010968101e8d,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 574)"
treatment,getsentry/sentry,c93f9eb00a13544bd6f6b26afd33d54ff017de68,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,60349,utf-8,14ae9cd5d54de0f1d3549693b6ef9175f2caf0be044ba5658b6e1448ff64aaa4,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 590)"
treatment,getsentry/sentry,cfda88d79fe56802994bebcde67254fece525c86,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,51175,utf-8,f2de8638dde7f6f3c8c95fe12954447194261e4dc2920be50bfc67fa2aafb67a,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 578)"
treatment,getsentry/sentry,dc2c451728b4bcb3684e282b064d83f210628a4b,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,59368,utf-8,4559c11bbf0fcd751d8d555a4d744a5d372d1d5659ff2e688623fd28aa68f1c1,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 582)"
treatment,getsentry/sentry,e9370e6d765a781b80ad854c8aea6cac408a1643,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,61237,utf-8,6f3e67b5254abfd94c4fc005313433bc0fce8617cc94a6e48243f7a5099b7998,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 603)"
treatment,getsentry/sentry,ead6308e2d73eeca20c96479d388d411924faca7,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,51857,utf-8,4679461ae4f0c167af07d19aa4c91fb1fa8ba6b647cfcccbe63c9d7d2452c253,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 574)"
treatment,getsentry/sentry,ede53ece639be4f80febbc2d3752fd07527c83c9,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,51604,utf-8,11b80455b5c61897e1e2c73f57b02140efeba815fadf98c11f5cf89d17ec13b2,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 574)"
treatment,getsentry/sentry,f08a0025eb5e8b1a2d77bd7dead0f8e134c228d1,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-06,2025-06,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,62893,utf-8,392a57c290c77a92075aecbcfdcdbbc6020ed52bde0a7ea697583df6c4d31da0,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 602)"
treatment,getsentry/sentry,f8dfbeebb635f38caed034834dedea9c0bbaa20c,src/sentry/api/event_search.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/getsentry_sentry,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,61115,utf-8,f8130f2aec0192c93826540077b8d39a2bdf1fdd61bdf4008a0845d8101633b2,0,0,SyntaxError,"SyntaxError: invalid syntax (event_search.py, line 599)"
treatment,ilanbenb/wa_llm,1c4fb5063332f9eb157b5040ff2fe872f75e0330,src/handler/daily_load_topics.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ilanbenb_wa_llm,1,1,0,2025-02,2025-02,treatment_event_month,SyntaxError,SyntaxError: invalid syntax,0,4,utf-8,c8d582d84aa8d6cc1e94134cc0b1c735375b817482f638202b13a8f433279fb3,0,0,SyntaxError,"SyntaxError: invalid syntax (daily_load_topics.py, line 1)"
treatment,ilanbenb/wa_llm,21e98d93272cdb895bb71796ad0788f17de2848f,src/message_router.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ilanbenb_wa_llm,1,1,0,2025-01,2025-01,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,743,utf-8,2d427f053353fc5079a5292d96baa9664fc0c742d0ce1d54391c2f51efb48df4,0,0,SyntaxError,"SyntaxError: invalid syntax (message_router.py, line 17)"
treatment,ilanbenb/wa_llm,b070bf1816b74ebd13f20ad7a5e1653348fac9c6,src/message_router.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ilanbenb_wa_llm,1,0,1,2025-01,2025-01,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,743,utf-8,2d427f053353fc5079a5292d96baa9664fc0c742d0ce1d54391c2f51efb48df4,0,0,SyntaxError,"SyntaxError: invalid syntax (message_router.py, line 17)"
treatment,instructor-ai/instructor,61b8aff167810685322848151993381b43d49085,examples/knowledge-graph/run_stream.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/instructor-ai_instructor,1,0,1,2024-01,2024-01,treatment_pre_event,SyntaxError,SyntaxError: closing parenthesis '}' does not match opening parenthesis '[' on line 63,0,3446,utf-8,ae7d3e2c9e675521a40739855d101780bb911c7f0cc7b53326adfb3602c16c2c,0,0,SyntaxError,"SyntaxError: closing parenthesis '}' does not match opening parenthesis '[' on line 63 (run_stream.py, line 69)"
treatment,instructor-ai/instructor,9c175785472eeeae6e83ea5cfa85aebda123df6e,examples/knowledge-graph/run_stream.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/instructor-ai_instructor,1,1,0,2024-01,2024-01,treatment_pre_event,SyntaxError,SyntaxError: closing parenthesis '}' does not match opening parenthesis '[' on line 63,0,3446,utf-8,ae7d3e2c9e675521a40739855d101780bb911c7f0cc7b53326adfb3602c16c2c,0,0,SyntaxError,"SyntaxError: closing parenthesis '}' does not match opening parenthesis '[' on line 63 (run_stream.py, line 69)"
treatment,leettools-dev/leettools,a2c75a70d278935905184a601712e37e14f236b9,src/leettools/web/retrievers/local/local.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/leettools-dev_leettools,1,0,1,2024-12,2024-12,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,4004,utf-8,c3793d945618ad5f78ec65f2f9bf92c52120f3b97307467382df39dd8eb054b8,0,0,SyntaxError,"SyntaxError: invalid syntax (local.py, line 8)"
treatment,leettools-dev/leettools,ce26eee1a4bf90e4100cdf37de1646b7a47e917b,src/leettools/web/retrievers/local/local.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/leettools-dev_leettools,1,1,0,2024-12,2024-12,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,4004,utf-8,c3793d945618ad5f78ec65f2f9bf92c52120f3b97307467382df39dd8eb054b8,0,0,SyntaxError,"SyntaxError: invalid syntax (local.py, line 8)"
treatment,panther-labs/panther-analysis,9ae617895a2701bede417b8a97b4917fd4eb7323,rules/gcp_k8s_rules/gcp_k8s_pod_create_or_modify_host_path_vol_mount.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/panther-labs_panther-analysis,1,0,1,2024-03,2024-03,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,2717,utf-8,bbc3445001e40e45d98f6a2bdc9a326106814c857744684ec3888383426d9eed,0,0,SyntaxError,"SyntaxError: invalid syntax (gcp_k8s_pod_create_or_modify_host_path_vol_mount.py, line 4)"
treatment,panther-labs/panther-analysis,b9604e826ff16a7eefa721ddc61481615ce1f715,rules/gcp_k8s_rules/gcp_k8s_pod_create_or_modify_host_path_vol_mount.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/panther-labs_panther-analysis,1,1,0,2024-03,2024-03,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,2717,utf-8,bbc3445001e40e45d98f6a2bdc9a326106814c857744684ec3888383426d9eed,0,0,SyntaxError,"SyntaxError: invalid syntax (gcp_k8s_pod_create_or_modify_host_path_vol_mount.py, line 4)"
treatment,trycua/cua,1b1eb813741e00647649f774a58500bf4a1bd6cf,libs/agent/agent/providers/omni/loop.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,43800,utf-8,c055af6eae1c00533a430231c150c208b227fddc50a4f1f6ad6221b102f91e4d,0,0,SyntaxError,"SyntaxError: invalid syntax (loop.py, line 752)"
treatment,trycua/cua,1ddc32cda2b98ee056bfc0da073ebab3056a7226,libs/agent/agent/providers/omni/loop.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,0,1,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,43800,utf-8,c055af6eae1c00533a430231c150c208b227fddc50a4f1f6ad6221b102f91e4d,0,0,SyntaxError,"SyntaxError: invalid syntax (loop.py, line 752)"
treatment,trycua/cua,2c047215e18fe9213a50382d7deabf1e7555cc6f,notebooks/diorama/agent_example.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: invalid syntax. Perhaps you forgot a comma?,0,2533,utf-8,a85c564fb3ec95151f4e8ea8447b419d5faa252357ca65be0e4c6fd4538db5f9,0,0,SyntaxError,"SyntaxError: invalid syntax. Perhaps you forgot a comma? (agent_example.py, line 34)"
treatment,trycua/cua,4509121729b12226d6eba87df56d9c73c869393b,libs/agent/agent/providers/omni/loop.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,43800,utf-8,c055af6eae1c00533a430231c150c208b227fddc50a4f1f6ad6221b102f91e4d,0,0,SyntaxError,"SyntaxError: invalid syntax (loop.py, line 752)"
treatment,trycua/cua,96fd9cb98eb12f3c3d5a4103b40967383e4419ef,libs/python/agent/agent/providers/openai/api_handler.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/trycua_cua,2,1,1,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: non-default argument follows default argument,0,18457,utf-8,b71b7ffd21d424df1eb978601fcb99d5e9b9d0a56ee4760eaf6ba47497b4fd77,0,0,SyntaxError,"SyntaxError: parameter without a default follows parameter with a default (api_handler.py, line 48)"
treatment,tw-haiven/haiven,6a22fc58d034f0a7244fee264a01d6459b4737b0,app/knowledge/pack.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/tw-haiven_haiven,2,1,1,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: invalid decimal literal,0,1854,utf-8,7a0ac2205a1ba9475d44e0de5d28c0419e7c671791ab2f8c6c9ac0dfef2fb48d,0,0,SyntaxError,"SyntaxError: invalid decimal literal (pack.py, line 8)"
treatment,whiteducksoftware/flock,1f80f2f3b2f6091c5ba6cf7460da9a1c60f4b5db,src/flock/core/mcp/servers/stdio/flock_stdio_client.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/whiteducksoftware_flock,2,1,1,2025-05,2025-05,treatment_post_event,IndentationError,IndentationError: expected an indented block after function definition on line 44,0,1770,utf-8,6908f5eb20e17a3f92f85104366c5b10d176d249014deddf8963ab6ff1366e65,0,0,IndentationError,"IndentationError: expected an indented block after function definition on line 44 (flock_stdio_client.py, line 45)"
treatment,whiteducksoftware/flock,488a01a3e1e4fe293b45cff983a5466256e68fdd,src/flock/core/mcp/flock_mcp_client.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/whiteducksoftware_flock,2,1,1,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: expected 'except' or 'finally' block,0,2773,utf-8,846bbca250de2f94799235e1e7831eebba65d0e49964a494ffe34b0392b6be20,0,0,SyntaxError,"SyntaxError: expected 'except' or 'finally' block (flock_mcp_client.py, line 88)"
treatment,whiteducksoftware/flock,520399cb1eeb3799d1b1e3d5d63f52395acd35c3,src/flock/core/mcp/flock_mcp_client.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/whiteducksoftware_flock,2,1,1,2025-05,2025-05,treatment_post_event,IndentationError,IndentationError: expected an indented block after 'except' statement on line 140,0,10907,utf-8,8b5edede8d16c3043d4580d73bf33639b06aafbdd405bbd9c72ad842a7fb0de6,0,0,IndentationError,"IndentationError: expected an indented block after 'except' statement on line 140 (flock_mcp_client.py, line 142)"
treatment,whiteducksoftware/flock,525db5f03feb1f93b0c5791935f90705ade0a388,src/flock/core/mcp/flock_mcp_client_base.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/whiteducksoftware_flock,2,1,1,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,14188,utf-8,6b8bf20f04f51a971191595f680936990316fef487be09025198af4d108c59ac,0,0,SyntaxError,"SyntaxError: invalid syntax (flock_mcp_client_base.py, line 54)"
treatment,whiteducksoftware/flock,e12dbd1b1cf470473f3cbd1b957fe2d8ef9876c8,src/flock/core/mcp/flock_mcp_tool_base.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/whiteducksoftware_flock,2,1,1,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,4276,utf-8,83586579981f47a48dc83bdb095cbaabcf51e87c58ee56814d063fe69181eb38,0,0,SyntaxError,"SyntaxError: invalid syntax (flock_mcp_tool_base.py, line 39)"
treatment,yagami1997/TradeMind,191d7e066ea231809b3f50b546fd6bf1eeefd90c,project_management/reference/stock_analyzer_original_backup.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/yagami1997_TradeMind,1,1,0,2025-03,2025-03,treatment_event_month,IndentationError,IndentationError: expected an indented block after 'else' statement on line 112,0,89736,utf-8,ea8c5680b1058215c7f7762849aef38e640e3a5cb424cf59c2e89e402a067b42,0,0,IndentationError,"IndentationError: expected an indented block after 'else' statement on line 112 (stock_analyzer_original_backup.py, line 113)"
treatment,yeagerai/genlayer-studio,c75124cb8a81bbd8aa92ae11edef83d11d2443b9,genvm/tests/code/broken_code.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/yeagerai_genlayer-studio,1,1,0,2024-05,2024-05,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,40,utf-8,3b36cfd3fd7aa5631e863ca45abbbc3a3c457c2c17d6132c16c0e53b8499f02a,0,0,SyntaxError,"SyntaxError: invalid syntax (broken_code.py, line 2)"
