pair_id,treatment_repo,control_repo,treatment_event_month,event_month,aligned_time
24,DataScienceUIBK/Rankify,plurai-ai/intellagent,2025-03,6,2025-09
25,Elevate-Code/better-voice-typing,HelpingAI/Webscout,2024-10,-6,2024-04
25,Elevate-Code/better-voice-typing,HelpingAI/Webscout,2024-10,-5,2024-05
25,Elevate-Code/better-voice-typing,HelpingAI/Webscout,2024-10,-4,2024-06
25,Elevate-Code/better-voice-typing,HelpingAI/Webscout,2024-10,-3,2024-07
25,Elevate-Code/better-voice-typing,HelpingAI/Webscout,2024-10,-2,2024-08
25,Elevate-Code/better-voice-typing,HelpingAI/Webscout,2024-10,-1,2024-09
25,Elevate-Code/better-voice-typing,HelpingAI/Webscout,2024-10,0,2024-10
25,Elevate-Code/better-voice-typing,HelpingAI/Webscout,2024-10,1,2024-11
25,Elevate-Code/better-voice-typing,HelpingAI/Webscout,2024-10,2,2024-12
25,Elevate-Code/better-voice-typing,HelpingAI/Webscout,2024-10,3,2025-01
25,Elevate-Code/better-voice-typing,HelpingAI/Webscout,2024-10,4,2025-02
25,Elevate-Code/better-voice-typing,HelpingAI/Webscout,2024-10,5,2025-03
25,Elevate-Code/better-voice-typing,HelpingAI/Webscout,2024-10,6,2025-04
26,Elevate-Code/better-voice-typing,loml13yyy/AtlassianConfluence-RCE,2024-10,-6,2024-04
26,Elevate-Code/better-voice-typing,loml13yyy/AtlassianConfluence-RCE,2024-10,-5,2024-05
26,Elevate-Code/better-voice-typing,loml13yyy/AtlassianConfluence-RCE,2024-10,-4,2024-06
26,Elevate-Code/better-voice-typing,loml13yyy/AtlassianConfluence-RCE,2024-10,-3,2024-07
26,Elevate-Code/better-voice-typing,loml13yyy/AtlassianConfluence-RCE,2024-10,-2,2024-08
26,Elevate-Code/better-voice-typing,loml13yyy/AtlassianConfluence-RCE,2024-10,-1,2024-09
26,Elevate-Code/better-voice-typing,loml13yyy/AtlassianConfluence-RCE,2024-10,0,2024-10
26,Elevate-Code/better-voice-typing,loml13yyy/AtlassianConfluence-RCE,2024-10,1,2024-11
26,Elevate-Code/better-voice-typing,loml13yyy/AtlassianConfluence-RCE,2024-10,2,2024-12
26,Elevate-Code/better-voice-typing,loml13yyy/AtlassianConfluence-RCE,2024-10,3,2025-01
26,Elevate-Code/better-voice-typing,loml13yyy/AtlassianConfluence-RCE,2024-10,4,2025-02
26,Elevate-Code/better-voice-typing,loml13yyy/AtlassianConfluence-RCE,2024-10,5,2025-03
26,Elevate-Code/better-voice-typing,loml13yyy/AtlassianConfluence-RCE,2024-10,6,2025-04
27,Elevate-Code/better-voice-typing,loml13yyy/yyGRPU8,2024-10,-6,2024-04
27,Elevate-Code/better-voice-typing,loml13yyy/yyGRPU8,2024-10,-5,2024-05
27,Elevate-Code/better-voice-typing,loml13yyy/yyGRPU8,2024-10,-4,2024-06
27,Elevate-Code/better-voice-typing,loml13yyy/yyGRPU8,2024-10,-3,2024-07
27,Elevate-Code/better-voice-typing,loml13yyy/yyGRPU8,2024-10,-2,2024-08
27,Elevate-Code/better-voice-typing,loml13yyy/yyGRPU8,2024-10,-1,2024-09
27,Elevate-Code/better-voice-typing,loml13yyy/yyGRPU8,2024-10,0,2024-10
27,Elevate-Code/better-voice-typing,loml13yyy/yyGRPU8,2024-10,1,2024-11
27,Elevate-Code/better-voice-typing,loml13yyy/yyGRPU8,2024-10,2,2024-12
27,Elevate-Code/better-voice-typing,loml13yyy/yyGRPU8,2024-10,3,2025-01
27,Elevate-Code/better-voice-typing,loml13yyy/yyGRPU8,2024-10,4,2025-02
27,Elevate-Code/better-voice-typing,loml13yyy/yyGRPU8,2024-10,5,2025-03
27,Elevate-Code/better-voice-typing,loml13yyy/yyGRPU8,2024-10,6,2025-04
28,Hankanman/Area-Occupancy-Detection,AkariAsai/ScholarQABench,2024-12,-6,2024-06
28,Hankanman/Area-Occupancy-Detection,AkariAsai/ScholarQABench,2024-12,-5,2024-07
28,Hankanman/Area-Occupancy-Detection,AkariAsai/ScholarQABench,2024-12,-4,2024-08
28,Hankanman/Area-Occupancy-Detection,AkariAsai/ScholarQABench,2024-12,-3,2024-09
28,Hankanman/Area-Occupancy-Detection,AkariAsai/ScholarQABench,2024-12,-2,2024-10
28,Hankanman/Area-Occupancy-Detection,AkariAsai/ScholarQABench,2024-12,-1,2024-11
28,Hankanman/Area-Occupancy-Detection,AkariAsai/ScholarQABench,2024-12,0,2024-12
28,Hankanman/Area-Occupancy-Detection,AkariAsai/ScholarQABench,2024-12,1,2025-01
28,Hankanman/Area-Occupancy-Detection,AkariAsai/ScholarQABench,2024-12,2,2025-02
28,Hankanman/Area-Occupancy-Detection,AkariAsai/ScholarQABench,2024-12,3,2025-03
28,Hankanman/Area-Occupancy-Detection,AkariAsai/ScholarQABench,2024-12,4,2025-04
28,Hankanman/Area-Occupancy-Detection,AkariAsai/ScholarQABench,2024-12,5,2025-05
28,Hankanman/Area-Occupancy-Detection,AkariAsai/ScholarQABench,2024-12,6,2025-06
29,Hankanman/Area-Occupancy-Detection,caffeinedoom/reconthing,2024-12,-6,2024-06
29,Hankanman/Area-Occupancy-Detection,caffeinedoom/reconthing,2024-12,-5,2024-07
29,Hankanman/Area-Occupancy-Detection,caffeinedoom/reconthing,2024-12,-4,2024-08
29,Hankanman/Area-Occupancy-Detection,caffeinedoom/reconthing,2024-12,-3,2024-09
29,Hankanman/Area-Occupancy-Detection,caffeinedoom/reconthing,2024-12,-2,2024-10
29,Hankanman/Area-Occupancy-Detection,caffeinedoom/reconthing,2024-12,-1,2024-11
29,Hankanman/Area-Occupancy-Detection,caffeinedoom/reconthing,2024-12,0,2024-12
29,Hankanman/Area-Occupancy-Detection,caffeinedoom/reconthing,2024-12,1,2025-01
29,Hankanman/Area-Occupancy-Detection,caffeinedoom/reconthing,2024-12,2,2025-02
29,Hankanman/Area-Occupancy-Detection,caffeinedoom/reconthing,2024-12,3,2025-03
29,Hankanman/Area-Occupancy-Detection,caffeinedoom/reconthing,2024-12,4,2025-04
29,Hankanman/Area-Occupancy-Detection,caffeinedoom/reconthing,2024-12,5,2025-05
29,Hankanman/Area-Occupancy-Detection,caffeinedoom/reconthing,2024-12,6,2025-06
30,Hankanman/Area-Occupancy-Detection,vortezwohl/Bhakti,2024-12,-6,2024-06
30,Hankanman/Area-Occupancy-Detection,vortezwohl/Bhakti,2024-12,-5,2024-07
30,Hankanman/Area-Occupancy-Detection,vortezwohl/Bhakti,2024-12,-4,2024-08
30,Hankanman/Area-Occupancy-Detection,vortezwohl/Bhakti,2024-12,-3,2024-09
30,Hankanman/Area-Occupancy-Detection,vortezwohl/Bhakti,2024-12,-2,2024-10
30,Hankanman/Area-Occupancy-Detection,vortezwohl/Bhakti,2024-12,-1,2024-11
30,Hankanman/Area-Occupancy-Detection,vortezwohl/Bhakti,2024-12,0,2024-12
30,Hankanman/Area-Occupancy-Detection,vortezwohl/Bhakti,2024-12,1,2025-01
30,Hankanman/Area-Occupancy-Detection,vortezwohl/Bhakti,2024-12,2,2025-02
30,Hankanman/Area-Occupancy-Detection,vortezwohl/Bhakti,2024-12,3,2025-03
30,Hankanman/Area-Occupancy-Detection,vortezwohl/Bhakti,2024-12,4,2025-04
30,Hankanman/Area-Occupancy-Detection,vortezwohl/Bhakti,2024-12,5,2025-05
30,Hankanman/Area-Occupancy-Detection,vortezwohl/Bhakti,2024-12,6,2025-06
31,Kiln-AI/Kiln,PromtEngineer/localGPT,2025-01,-6,2024-07
31,Kiln-AI/Kiln,PromtEngineer/localGPT,2025-01,-5,2024-08
31,Kiln-AI/Kiln,PromtEngineer/localGPT,2025-01,-4,2024-09
31,Kiln-AI/Kiln,PromtEngineer/localGPT,2025-01,-3,2024-10
31,Kiln-AI/Kiln,PromtEngineer/localGPT,2025-01,-2,2024-11
31,Kiln-AI/Kiln,PromtEngineer/localGPT,2025-01,-1,2024-12
31,Kiln-AI/Kiln,PromtEngineer/localGPT,2025-01,0,2025-01
31,Kiln-AI/Kiln,PromtEngineer/localGPT,2025-01,1,2025-02
31,Kiln-AI/Kiln,PromtEngineer/localGPT,2025-01,2,2025-03
31,Kiln-AI/Kiln,PromtEngineer/localGPT,2025-01,3,2025-04
31,Kiln-AI/Kiln,PromtEngineer/localGPT,2025-01,4,2025-05
31,Kiln-AI/Kiln,PromtEngineer/localGPT,2025-01,5,2025-06
31,Kiln-AI/Kiln,PromtEngineer/localGPT,2025-01,6,2025-07
32,Kiln-AI/Kiln,daxa-ai/pebblo,2025-01,-6,2024-07
32,Kiln-AI/Kiln,daxa-ai/pebblo,2025-01,-5,2024-08
32,Kiln-AI/Kiln,daxa-ai/pebblo,2025-01,-4,2024-09
32,Kiln-AI/Kiln,daxa-ai/pebblo,2025-01,-3,2024-10
32,Kiln-AI/Kiln,daxa-ai/pebblo,2025-01,-2,2024-11
32,Kiln-AI/Kiln,daxa-ai/pebblo,2025-01,-1,2024-12
32,Kiln-AI/Kiln,daxa-ai/pebblo,2025-01,0,2025-01
32,Kiln-AI/Kiln,daxa-ai/pebblo,2025-01,1,2025-02
32,Kiln-AI/Kiln,daxa-ai/pebblo,2025-01,2,2025-03
32,Kiln-AI/Kiln,daxa-ai/pebblo,2025-01,3,2025-04
32,Kiln-AI/Kiln,daxa-ai/pebblo,2025-01,4,2025-05
32,Kiln-AI/Kiln,daxa-ai/pebblo,2025-01,5,2025-06
32,Kiln-AI/Kiln,daxa-ai/pebblo,2025-01,6,2025-07
33,Kiln-AI/Kiln,neuml/rag,2025-01,-6,2024-07
33,Kiln-AI/Kiln,neuml/rag,2025-01,-5,2024-08
33,Kiln-AI/Kiln,neuml/rag,2025-01,-4,2024-09
33,Kiln-AI/Kiln,neuml/rag,2025-01,-3,2024-10
33,Kiln-AI/Kiln,neuml/rag,2025-01,-2,2024-11
33,Kiln-AI/Kiln,neuml/rag,2025-01,-1,2024-12
33,Kiln-AI/Kiln,neuml/rag,2025-01,0,2025-01
33,Kiln-AI/Kiln,neuml/rag,2025-01,1,2025-02
33,Kiln-AI/Kiln,neuml/rag,2025-01,2,2025-03
33,Kiln-AI/Kiln,neuml/rag,2025-01,3,2025-04
33,Kiln-AI/Kiln,neuml/rag,2025-01,4,2025-05
33,Kiln-AI/Kiln,neuml/rag,2025-01,5,2025-06
33,Kiln-AI/Kiln,neuml/rag,2025-01,6,2025-07
34,KroMiose/nekro-agent,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,-6,2024-07
34,KroMiose/nekro-agent,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,-5,2024-08
34,KroMiose/nekro-agent,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,-4,2024-09
34,KroMiose/nekro-agent,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,-3,2024-10
34,KroMiose/nekro-agent,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,-2,2024-11
34,KroMiose/nekro-agent,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,-1,2024-12
34,KroMiose/nekro-agent,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,0,2025-01
34,KroMiose/nekro-agent,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,1,2025-02
34,KroMiose/nekro-agent,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,2,2025-03
34,KroMiose/nekro-agent,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,3,2025-04
34,KroMiose/nekro-agent,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,4,2025-05
34,KroMiose/nekro-agent,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,5,2025-06
34,KroMiose/nekro-agent,DakeQQ/YOLO-Depth-Estimation-for-Android,2025-01,6,2025-07
35,KroMiose/nekro-agent,FFY0/AdaKV,2025-01,-6,2024-07
35,KroMiose/nekro-agent,FFY0/AdaKV,2025-01,-5,2024-08
35,KroMiose/nekro-agent,FFY0/AdaKV,2025-01,-4,2024-09
35,KroMiose/nekro-agent,FFY0/AdaKV,2025-01,-3,2024-10
35,KroMiose/nekro-agent,FFY0/AdaKV,2025-01,-2,2024-11
35,KroMiose/nekro-agent,FFY0/AdaKV,2025-01,-1,2024-12
35,KroMiose/nekro-agent,FFY0/AdaKV,2025-01,0,2025-01
35,KroMiose/nekro-agent,FFY0/AdaKV,2025-01,1,2025-02
35,KroMiose/nekro-agent,FFY0/AdaKV,2025-01,2,2025-03
35,KroMiose/nekro-agent,FFY0/AdaKV,2025-01,3,2025-04
35,KroMiose/nekro-agent,FFY0/AdaKV,2025-01,4,2025-05
35,KroMiose/nekro-agent,FFY0/AdaKV,2025-01,5,2025-06
35,KroMiose/nekro-agent,FFY0/AdaKV,2025-01,6,2025-07
36,KroMiose/nekro-agent,xinsir6/ControlNetPlus,2025-01,-6,2024-07
36,KroMiose/nekro-agent,xinsir6/ControlNetPlus,2025-01,-5,2024-08
36,KroMiose/nekro-agent,xinsir6/ControlNetPlus,2025-01,-4,2024-09
36,KroMiose/nekro-agent,xinsir6/ControlNetPlus,2025-01,-3,2024-10
36,KroMiose/nekro-agent,xinsir6/ControlNetPlus,2025-01,-2,2024-11
36,KroMiose/nekro-agent,xinsir6/ControlNetPlus,2025-01,-1,2024-12
36,KroMiose/nekro-agent,xinsir6/ControlNetPlus,2025-01,0,2025-01
36,KroMiose/nekro-agent,xinsir6/ControlNetPlus,2025-01,1,2025-02
36,KroMiose/nekro-agent,xinsir6/ControlNetPlus,2025-01,2,2025-03
36,KroMiose/nekro-agent,xinsir6/ControlNetPlus,2025-01,3,2025-04
36,KroMiose/nekro-agent,xinsir6/ControlNetPlus,2025-01,4,2025-05
36,KroMiose/nekro-agent,xinsir6/ControlNetPlus,2025-01,5,2025-06
36,KroMiose/nekro-agent,xinsir6/ControlNetPlus,2025-01,6,2025-07
37,LearningCircuit/local-deep-research,EURAC-EEBgroup/brick-llm,2025-03,-6,2024-09
37,LearningCircuit/local-deep-research,EURAC-EEBgroup/brick-llm,2025-03,-5,2024-10
37,LearningCircuit/local-deep-research,EURAC-EEBgroup/brick-llm,2025-03,-4,2024-11
37,LearningCircuit/local-deep-research,EURAC-EEBgroup/brick-llm,2025-03,-3,2024-12
37,LearningCircuit/local-deep-research,EURAC-EEBgroup/brick-llm,2025-03,-2,2025-01
37,LearningCircuit/local-deep-research,EURAC-EEBgroup/brick-llm,2025-03,-1,2025-02
37,LearningCircuit/local-deep-research,EURAC-EEBgroup/brick-llm,2025-03,0,2025-03
37,LearningCircuit/local-deep-research,EURAC-EEBgroup/brick-llm,2025-03,1,2025-04
37,LearningCircuit/local-deep-research,EURAC-EEBgroup/brick-llm,2025-03,2,2025-05
37,LearningCircuit/local-deep-research,EURAC-EEBgroup/brick-llm,2025-03,3,2025-06
37,LearningCircuit/local-deep-research,EURAC-EEBgroup/brick-llm,2025-03,4,2025-07
37,LearningCircuit/local-deep-research,EURAC-EEBgroup/brick-llm,2025-03,5,2025-08
37,LearningCircuit/local-deep-research,EURAC-EEBgroup/brick-llm,2025-03,6,2025-09
38,LearningCircuit/local-deep-research,ITSpecialist111/ai_automation_suggester,2025-03,-6,2024-09
38,LearningCircuit/local-deep-research,ITSpecialist111/ai_automation_suggester,2025-03,-5,2024-10
38,LearningCircuit/local-deep-research,ITSpecialist111/ai_automation_suggester,2025-03,-4,2024-11
38,LearningCircuit/local-deep-research,ITSpecialist111/ai_automation_suggester,2025-03,-3,2024-12
38,LearningCircuit/local-deep-research,ITSpecialist111/ai_automation_suggester,2025-03,-2,2025-01
38,LearningCircuit/local-deep-research,ITSpecialist111/ai_automation_suggester,2025-03,-1,2025-02
38,LearningCircuit/local-deep-research,ITSpecialist111/ai_automation_suggester,2025-03,0,2025-03
38,LearningCircuit/local-deep-research,ITSpecialist111/ai_automation_suggester,2025-03,1,2025-04
38,LearningCircuit/local-deep-research,ITSpecialist111/ai_automation_suggester,2025-03,2,2025-05
38,LearningCircuit/local-deep-research,ITSpecialist111/ai_automation_suggester,2025-03,3,2025-06
38,LearningCircuit/local-deep-research,ITSpecialist111/ai_automation_suggester,2025-03,4,2025-07
38,LearningCircuit/local-deep-research,ITSpecialist111/ai_automation_suggester,2025-03,5,2025-08
38,LearningCircuit/local-deep-research,ITSpecialist111/ai_automation_suggester,2025-03,6,2025-09
39,LearningCircuit/local-deep-research,dromara/domain-admin,2025-03,-6,2024-09
39,LearningCircuit/local-deep-research,dromara/domain-admin,2025-03,-5,2024-10
39,LearningCircuit/local-deep-research,dromara/domain-admin,2025-03,-4,2024-11
39,LearningCircuit/local-deep-research,dromara/domain-admin,2025-03,-3,2024-12
39,LearningCircuit/local-deep-research,dromara/domain-admin,2025-03,-2,2025-01
39,LearningCircuit/local-deep-research,dromara/domain-admin,2025-03,-1,2025-02
39,LearningCircuit/local-deep-research,dromara/domain-admin,2025-03,0,2025-03
39,LearningCircuit/local-deep-research,dromara/domain-admin,2025-03,1,2025-04
39,LearningCircuit/local-deep-research,dromara/domain-admin,2025-03,2,2025-05
39,LearningCircuit/local-deep-research,dromara/domain-admin,2025-03,3,2025-06
39,LearningCircuit/local-deep-research,dromara/domain-admin,2025-03,4,2025-07
39,LearningCircuit/local-deep-research,dromara/domain-admin,2025-03,5,2025-08
39,LearningCircuit/local-deep-research,dromara/domain-admin,2025-03,6,2025-09
40,MDGrey33/pyvisionai,MrTimonM/Arichain-Bot,2025-01,-6,2024-07
40,MDGrey33/pyvisionai,MrTimonM/Arichain-Bot,2025-01,-5,2024-08
40,MDGrey33/pyvisionai,MrTimonM/Arichain-Bot,2025-01,-4,2024-09
40,MDGrey33/pyvisionai,MrTimonM/Arichain-Bot,2025-01,-3,2024-10
40,MDGrey33/pyvisionai,MrTimonM/Arichain-Bot,2025-01,-2,2024-11
40,MDGrey33/pyvisionai,MrTimonM/Arichain-Bot,2025-01,-1,2024-12
40,MDGrey33/pyvisionai,MrTimonM/Arichain-Bot,2025-01,0,2025-01
40,MDGrey33/pyvisionai,MrTimonM/Arichain-Bot,2025-01,1,2025-02
40,MDGrey33/pyvisionai,MrTimonM/Arichain-Bot,2025-01,2,2025-03
40,MDGrey33/pyvisionai,MrTimonM/Arichain-Bot,2025-01,3,2025-04
40,MDGrey33/pyvisionai,MrTimonM/Arichain-Bot,2025-01,4,2025-05
40,MDGrey33/pyvisionai,MrTimonM/Arichain-Bot,2025-01,5,2025-06
40,MDGrey33/pyvisionai,MrTimonM/Arichain-Bot,2025-01,6,2025-07
41,MDGrey33/pyvisionai,ali-bahrainian/RAG_best_practices,2025-01,-6,2024-07
41,MDGrey33/pyvisionai,ali-bahrainian/RAG_best_practices,2025-01,-5,2024-08
41,MDGrey33/pyvisionai,ali-bahrainian/RAG_best_practices,2025-01,-4,2024-09
41,MDGrey33/pyvisionai,ali-bahrainian/RAG_best_practices,2025-01,-3,2024-10
41,MDGrey33/pyvisionai,ali-bahrainian/RAG_best_practices,2025-01,-2,2024-11
41,MDGrey33/pyvisionai,ali-bahrainian/RAG_best_practices,2025-01,-1,2024-12
41,MDGrey33/pyvisionai,ali-bahrainian/RAG_best_practices,2025-01,0,2025-01
41,MDGrey33/pyvisionai,ali-bahrainian/RAG_best_practices,2025-01,1,2025-02
41,MDGrey33/pyvisionai,ali-bahrainian/RAG_best_practices,2025-01,2,2025-03
41,MDGrey33/pyvisionai,ali-bahrainian/RAG_best_practices,2025-01,3,2025-04
41,MDGrey33/pyvisionai,ali-bahrainian/RAG_best_practices,2025-01,4,2025-05
41,MDGrey33/pyvisionai,ali-bahrainian/RAG_best_practices,2025-01,5,2025-06
41,MDGrey33/pyvisionai,ali-bahrainian/RAG_best_practices,2025-01,6,2025-07
42,MDGrey33/pyvisionai,yihozhang/most-influential-pl-papers,2025-01,-6,2024-07
42,MDGrey33/pyvisionai,yihozhang/most-influential-pl-papers,2025-01,-5,2024-08
42,MDGrey33/pyvisionai,yihozhang/most-influential-pl-papers,2025-01,-4,2024-09
42,MDGrey33/pyvisionai,yihozhang/most-influential-pl-papers,2025-01,-3,2024-10
42,MDGrey33/pyvisionai,yihozhang/most-influential-pl-papers,2025-01,-2,2024-11
42,MDGrey33/pyvisionai,yihozhang/most-influential-pl-papers,2025-01,-1,2024-12
42,MDGrey33/pyvisionai,yihozhang/most-influential-pl-papers,2025-01,0,2025-01
42,MDGrey33/pyvisionai,yihozhang/most-influential-pl-papers,2025-01,1,2025-02
42,MDGrey33/pyvisionai,yihozhang/most-influential-pl-papers,2025-01,2,2025-03
42,MDGrey33/pyvisionai,yihozhang/most-influential-pl-papers,2025-01,3,2025-04
42,MDGrey33/pyvisionai,yihozhang/most-influential-pl-papers,2025-01,4,2025-05
42,MDGrey33/pyvisionai,yihozhang/most-influential-pl-papers,2025-01,5,2025-06
42,MDGrey33/pyvisionai,yihozhang/most-influential-pl-papers,2025-01,6,2025-07
43,Mineru98/mysql-mcp-server,aws/nova-act,2025-03,-6,2024-09
43,Mineru98/mysql-mcp-server,aws/nova-act,2025-03,-5,2024-10
43,Mineru98/mysql-mcp-server,aws/nova-act,2025-03,-4,2024-11
43,Mineru98/mysql-mcp-server,aws/nova-act,2025-03,-3,2024-12
43,Mineru98/mysql-mcp-server,aws/nova-act,2025-03,-2,2025-01
43,Mineru98/mysql-mcp-server,aws/nova-act,2025-03,-1,2025-02
43,Mineru98/mysql-mcp-server,aws/nova-act,2025-03,0,2025-03
43,Mineru98/mysql-mcp-server,aws/nova-act,2025-03,1,2025-04
43,Mineru98/mysql-mcp-server,aws/nova-act,2025-03,2,2025-05
43,Mineru98/mysql-mcp-server,aws/nova-act,2025-03,3,2025-06
43,Mineru98/mysql-mcp-server,aws/nova-act,2025-03,4,2025-07
43,Mineru98/mysql-mcp-server,aws/nova-act,2025-03,5,2025-08
43,Mineru98/mysql-mcp-server,aws/nova-act,2025-03,6,2025-09
44,Mineru98/mysql-mcp-server,cyb3rfortr3ss/ByDeF,2025-03,-6,2024-09
44,Mineru98/mysql-mcp-server,cyb3rfortr3ss/ByDeF,2025-03,-5,2024-10
44,Mineru98/mysql-mcp-server,cyb3rfortr3ss/ByDeF,2025-03,-4,2024-11
44,Mineru98/mysql-mcp-server,cyb3rfortr3ss/ByDeF,2025-03,-3,2024-12
44,Mineru98/mysql-mcp-server,cyb3rfortr3ss/ByDeF,2025-03,-2,2025-01
44,Mineru98/mysql-mcp-server,cyb3rfortr3ss/ByDeF,2025-03,-1,2025-02
44,Mineru98/mysql-mcp-server,cyb3rfortr3ss/ByDeF,2025-03,0,2025-03
44,Mineru98/mysql-mcp-server,cyb3rfortr3ss/ByDeF,2025-03,1,2025-04
44,Mineru98/mysql-mcp-server,cyb3rfortr3ss/ByDeF,2025-03,2,2025-05
44,Mineru98/mysql-mcp-server,cyb3rfortr3ss/ByDeF,2025-03,3,2025-06
44,Mineru98/mysql-mcp-server,cyb3rfortr3ss/ByDeF,2025-03,4,2025-07
44,Mineru98/mysql-mcp-server,cyb3rfortr3ss/ByDeF,2025-03,5,2025-08
44,Mineru98/mysql-mcp-server,cyb3rfortr3ss/ByDeF,2025-03,6,2025-09
45,Mineru98/mysql-mcp-server,vonssy/DreamerQuests-BOT,2025-03,-6,2024-09
45,Mineru98/mysql-mcp-server,vonssy/DreamerQuests-BOT,2025-03,-5,2024-10
45,Mineru98/mysql-mcp-server,vonssy/DreamerQuests-BOT,2025-03,-4,2024-11
45,Mineru98/mysql-mcp-server,vonssy/DreamerQuests-BOT,2025-03,-3,2024-12
45,Mineru98/mysql-mcp-server,vonssy/DreamerQuests-BOT,2025-03,-2,2025-01
45,Mineru98/mysql-mcp-server,vonssy/DreamerQuests-BOT,2025-03,-1,2025-02
45,Mineru98/mysql-mcp-server,vonssy/DreamerQuests-BOT,2025-03,0,2025-03
45,Mineru98/mysql-mcp-server,vonssy/DreamerQuests-BOT,2025-03,1,2025-04
45,Mineru98/mysql-mcp-server,vonssy/DreamerQuests-BOT,2025-03,2,2025-05
45,Mineru98/mysql-mcp-server,vonssy/DreamerQuests-BOT,2025-03,3,2025-06
45,Mineru98/mysql-mcp-server,vonssy/DreamerQuests-BOT,2025-03,4,2025-07
45,Mineru98/mysql-mcp-server,vonssy/DreamerQuests-BOT,2025-03,5,2025-08
45,Mineru98/mysql-mcp-server,vonssy/DreamerQuests-BOT,2025-03,6,2025-09
46,Multi-V-VM/MVVM,4mritGiri/NumberTracker,2025-03,-6,2024-09
46,Multi-V-VM/MVVM,4mritGiri/NumberTracker,2025-03,-5,2024-10
46,Multi-V-VM/MVVM,4mritGiri/NumberTracker,2025-03,-4,2024-11
46,Multi-V-VM/MVVM,4mritGiri/NumberTracker,2025-03,-3,2024-12
46,Multi-V-VM/MVVM,4mritGiri/NumberTracker,2025-03,-2,2025-01
46,Multi-V-VM/MVVM,4mritGiri/NumberTracker,2025-03,-1,2025-02
46,Multi-V-VM/MVVM,4mritGiri/NumberTracker,2025-03,0,2025-03
46,Multi-V-VM/MVVM,4mritGiri/NumberTracker,2025-03,1,2025-04
46,Multi-V-VM/MVVM,4mritGiri/NumberTracker,2025-03,2,2025-05
46,Multi-V-VM/MVVM,4mritGiri/NumberTracker,2025-03,3,2025-06
46,Multi-V-VM/MVVM,4mritGiri/NumberTracker,2025-03,4,2025-07
46,Multi-V-VM/MVVM,4mritGiri/NumberTracker,2025-03,5,2025-08
46,Multi-V-VM/MVVM,4mritGiri/NumberTracker,2025-03,6,2025-09
47,Multi-V-VM/MVVM,chrisyy2003/nonebot-plugin-gpt3,2025-03,-6,2024-09
47,Multi-V-VM/MVVM,chrisyy2003/nonebot-plugin-gpt3,2025-03,-5,2024-10
47,Multi-V-VM/MVVM,chrisyy2003/nonebot-plugin-gpt3,2025-03,-4,2024-11
47,Multi-V-VM/MVVM,chrisyy2003/nonebot-plugin-gpt3,2025-03,-3,2024-12
47,Multi-V-VM/MVVM,chrisyy2003/nonebot-plugin-gpt3,2025-03,-2,2025-01
47,Multi-V-VM/MVVM,chrisyy2003/nonebot-plugin-gpt3,2025-03,-1,2025-02
47,Multi-V-VM/MVVM,chrisyy2003/nonebot-plugin-gpt3,2025-03,0,2025-03
47,Multi-V-VM/MVVM,chrisyy2003/nonebot-plugin-gpt3,2025-03,1,2025-04
47,Multi-V-VM/MVVM,chrisyy2003/nonebot-plugin-gpt3,2025-03,2,2025-05
47,Multi-V-VM/MVVM,chrisyy2003/nonebot-plugin-gpt3,2025-03,3,2025-06
47,Multi-V-VM/MVVM,chrisyy2003/nonebot-plugin-gpt3,2025-03,4,2025-07
47,Multi-V-VM/MVVM,chrisyy2003/nonebot-plugin-gpt3,2025-03,5,2025-08
47,Multi-V-VM/MVVM,chrisyy2003/nonebot-plugin-gpt3,2025-03,6,2025-09
48,Multi-V-VM/MVVM,yoongi43/music_audio_enhancement_conformer,2025-03,-6,2024-09
48,Multi-V-VM/MVVM,yoongi43/music_audio_enhancement_conformer,2025-03,-5,2024-10
48,Multi-V-VM/MVVM,yoongi43/music_audio_enhancement_conformer,2025-03,-4,2024-11
48,Multi-V-VM/MVVM,yoongi43/music_audio_enhancement_conformer,2025-03,-3,2024-12
48,Multi-V-VM/MVVM,yoongi43/music_audio_enhancement_conformer,2025-03,-2,2025-01
48,Multi-V-VM/MVVM,yoongi43/music_audio_enhancement_conformer,2025-03,-1,2025-02
48,Multi-V-VM/MVVM,yoongi43/music_audio_enhancement_conformer,2025-03,0,2025-03
48,Multi-V-VM/MVVM,yoongi43/music_audio_enhancement_conformer,2025-03,1,2025-04
48,Multi-V-VM/MVVM,yoongi43/music_audio_enhancement_conformer,2025-03,2,2025-05
48,Multi-V-VM/MVVM,yoongi43/music_audio_enhancement_conformer,2025-03,3,2025-06
48,Multi-V-VM/MVVM,yoongi43/music_audio_enhancement_conformer,2025-03,4,2025-07
